stockist_code,year,month,month_label,pdf_filename,original_name,date_str,time_str,page_count,page_bucket
10000802,2025,12,2025-12,10000802_20251215_122426_10000802.PDF,10000802,20251215,122426,5,4_plus_pages
10000803,2026,2,2026-02,10000803_20260202_235139_ABT_HCS(JAN26).PDF,abt_hcs(jan26),20260202,235139,8,4_plus_pages
10000803,2026,2,2026-02,10000803_20260202_235653_ABT_IND(JAN26).PDF,abt_ind(jan26),20260202,235653,4,4_plus_pages
10000805,2026,2,2026-02,10000805_20260201_191206_ABBOTT INDIA.PDF,abbott india,20260201,191206,2,2_pages
10000805,2026,2,2026-02,10000805_20260201_191206_ABBOTT.PDF,abbott,20260201,191206,10,4_plus_pages
10000805,2026,3,2026-03,10000805_20260304_114944_ABBOTT INIDA.PDF,abbott inida,20260304,114944,3,3_pages
10000805,2026,3,2026-03,10000805_20260304_114945_ABBOTT.PDF,abbott,20260304,114945,10,4_plus_pages
10000805,2026,3,2026-03,10000805_20260304_114945_TRUE.PDF,true,20260304,114945,2,2_pages
10000817,2026,1,2026-01,10000817_20260101_182349_ABBOTT H STK.PDF,abbott h stk,20260101,182349,6,4_plus_pages
10000817,2026,1,2026-01,10000817_20260101_182349_ABBOTT STK.PDF,abbott stk,20260101,182349,4,4_plus_pages
10000817,2026,2,2026-02,10000817_20260204_130237_ABBOTT IN.PDF,abbott in,20260204,130237,2,2_pages
10000820,2026,1,2026-01,10000820_20260123_115823_NABBOT_SalesAndStockStatement.pdf,nabbot_salesandstockstatement,20260123,115823,6,4_plus_pages
10000820,2026,1,2026-01,10000820_20260123_122919_NABBOT_SalesAndStockStatement.pdf,nabbot_salesandstockstatement,20260123,122919,6,4_plus_pages
10000820,2026,1,2026-01,10000820_20260123_173034_NABBOT_SalesAndStockStatement.pdf,nabbot_salesandstockstatement,20260123,173034,6,4_plus_pages
10000820,2026,2,2026-02,10000820_20260203_114600_NABBOT_SalesAndStockStatement.pdf,nabbot_salesandstockstatement,20260203,114600,6,4_plus_pages
10000820,2026,2,2026-02,10000820_20260223_112347_NABBOT_SalesAndStockStatement.pdf,nabbot_salesandstockstatement,20260223,112347,6,4_plus_pages
10000820,2026,3,2026-03,10000820_20260303_113318_NABBOT_SalesAndStockStatement.pdf,nabbot_salesandstockstatement,20260303,113318,6,4_plus_pages
10000824,2025,12,2025-12,10000824_20251227_141525_Abbott.PDF,abbott,20251227,141525,6,4_plus_pages
10000824,2026,1,2026-01,10000824_20260101_193803_ABBOTT.PDF,abbott,20260101,193803,10,4_plus_pages
10000824,2026,2,2026-02,10000824_20260202_192849_ABBOTT 1.PDF,abbott 1,20260202,192849,21,4_plus_pages
10000829,2025,12,2025-12,10000829_20251203_150443_SSD ABBOTT NOV.pdf,ssd abbott nov,20251203,150443,4,4_plus_pages
10000829,2026,1,2026-01,10000829_20260102_175041_ssd abbott dec 2025.PDF,ssd abbott dec 2025,20260102,175041,4,4_plus_pages
10000829,2026,2,2026-02,10000829_20260203_151515_ssd AHPL JAN 2026.PDF,ssd ahpl jan 2026,20260203,151515,8,4_plus_pages
10000829,2026,2,2026-02,10000829_20260203_151515_SSD AIL JAN 2026.PDF,ssd ail jan 2026,20260203,151515,4,4_plus_pages
10000834,2026,1,2026-01,10000834_20260101_100337_ABBOTT STOCK.pdf,abbott stock,20260101,100337,8,4_plus_pages
10000834,2026,2,2026-02,10000834_20260202_165733_ABBOTT STOCK.pdf,abbott stock,20260202,165733,7,4_plus_pages
10000834,2026,3,2026-03,10000834_20260302_101507_ABBOTT STOCK.pdf,abbott stock,20260302,101507,8,4_plus_pages
10000835,2025,12,2025-12,10000835_20251231_194522_AB RD DEC25.pdf,ab rd dec25,20251231,194522,22,4_plus_pages
10000835,2026,1,2026-01,10000835_20260131_204018_AB RD JAN26.pdf,ab rd jan26,20260131,204018,18,4_plus_pages
10000835,2026,2,2026-02,10000835_20260228_202327_AB RES FEB26.pdf,ab res feb26,20260228,202327,5,4_plus_pages
10000835,2026,2,2026-02,10000835_20260228_202843_AB RD FEB26.pdf,ab rd feb26,20260228,202843,18,4_plus_pages
10000838,2026,2,2026-02,10000838_20260203_104342_NABI_SalesAndStockStatement.pdf,nabi_salesandstockstatement,20260203,104342,6,4_plus_pages
10000838,2026,2,2026-02,10000838_20260203_110432_NABB_SalesAndStockStatement.pdf,nabb_salesandstockstatement,20260203,110432,12,4_plus_pages
10000838,2026,3,2026-03,10000838_20260302_195245_NABI_SalesAndStockStatement.pdf,nabi_salesandstockstatement,20260302,195245,6,4_plus_pages
10000838,2026,3,2026-03,10000838_20260304_100138_NABB_SalesAndStockStatement.pdf,nabb_salesandstockstatement,20260304,100138,12,4_plus_pages
10000842,2026,2,2026-02,10000842_20260206_164635_ABBOTT HEALTHCARE.PDF,abbott healthcare,20260206,164635,18,4_plus_pages
10000842,2026,2,2026-02,10000842_20260206_164636_ABBOTT INDIA.PDF,abbott india,20260206,164636,7,4_plus_pages
10000847,2025,12,2025-12,10000847_20251231_133755_Stock_Report.PDF,stock_report,20251231,133755,2,2_pages
10000847,2025,12,2025-12,10000847_20251231_134313_Stock_Report.PDF,stock_report,20251231,134313,2,2_pages
10000847,2026,3,2026-03,10000847_20260302_175802_Stock_Report.PDF,stock_report,20260302,175802,2,2_pages
10000847,2026,3,2026-03,10000847_20260302_175808_Stock_Report.PDF,stock_report,20260302,175808,2,2_pages
10000848,2025,12,2025-12,10000848_20251231_173946_Stock_Report (1).PDF,stock_report (1),20251231,173946,1,single_page
10000848,2025,12,2025-12,10000848_20251231_173946_Stock_Report (2).PDF,stock_report (2),20251231,173946,1,single_page
10000848,2025,12,2025-12,10000848_20251231_173947_Stock_Report.PDF,stock_report,20251231,173947,3,3_pages
10000848,2025,12,2025-12,10000848_20251231_173948_Stock_Report (3).PDF,stock_report (3),20251231,173948,6,4_plus_pages
10000848,2026,2,2026-02,10000848_20260228_173717_Stock_Report.PDF,stock_report,20260228,173717,5,4_plus_pages
10000848,2026,3,2026-03,10000848_20260313_130115_REQ_RPT.PDF,req_rpt,20260313,130115,2,2_pages
10000860,2025,12,2025-12,10000860_20251201_224914_ABBOTT INDIA LIMITED.PDF,abbott india limited,20251201,224914,3,3_pages
10000860,2026,2,2026-02,10000860_20260202_161524_ABBOTT INDIA LIMITED.PDF,abbott india limited,20260202,161524,3,3_pages
10000861,2026,1,2026-01,10000861_20260101_115834_ABBOTT STOCK.PDF,abbott stock,20260101,115834,10,4_plus_pages
10000861,2026,2,2026-02,10000861_20260201_174905_ABBOTT STOCK.pdf,abbott stock,20260201,174905,10,4_plus_pages
10000862,2025,12,2025-12,10000862_20251211_210447_Stock_Report.PDF,stock_report,20251211,210447,3,3_pages
10000862,2026,1,2026-01,10000862_20260101_150949_Stock_Report.PDF,stock_report,20260101,150949,3,3_pages
10000862,2026,3,2026-03,10000862_20260302_210612_Stock_Report.PDF,stock_report,20260302,210612,6,4_plus_pages
10000862,2026,3,2026-03,10000862_20260303_104106_Stock_Report.PDF,stock_report,20260303,104106,3,3_pages
10000870,2025,12,2025-12,10000870_20251224_181504_Stock_Report.PDF,stock_report,20251224,181504,2,2_pages
10000870,2026,1,2026-01,10000870_20260102_125320_Stock_Report.PDF,stock_report,20260102,125320,2,2_pages
10000870,2026,3,2026-03,10000870_20260302_130135_Stock_Report.PDF,stock_report,20260302,130135,2,2_pages
10000878,2026,2,2026-02,10000878_20260204_142628_AHPL.pdf,ahpl,20260204,142628,2,2_pages
10000878,2026,3,2026-03,10000878_20260310_111749_ABBOTT.pdf,abbott,20260310,111749,2,2_pages
10000884,2025,12,2025-12,10000884_20251212_163910_ABIL.pdf,abil,20251212,163910,4,4_plus_pages
10000884,2026,1,2026-01,10000884_20260101_121408_ZIVON.PDF,zivon,20260101,121408,9,4_plus_pages
10000884,2026,1,2026-01,10000884_20260101_121409_ABIL.PDF,abil,20260101,121409,4,4_plus_pages
10000884,2026,1,2026-01,10000884_20260123_123951_ZIVON.pdf,zivon,20260123,123951,9,4_plus_pages
10000884,2026,2,2026-02,10000884_20260202_092003_ABIL.pdf,abil,20260202,092003,4,4_plus_pages
10000884,2026,2,2026-02,10000884_20260202_092003_ZIVON.pdf,zivon,20260202,092003,9,4_plus_pages
10000884,2026,3,2026-03,10000884_20260302_085658_ZIVON.pdf,zivon,20260302,085658,9,4_plus_pages
10000884,2026,3,2026-03,10000884_20260302_085659_ABIL.pdf,abil,20260302,085659,4,4_plus_pages
10000889,2025,12,2025-12,10000889_20251203_101306_ABBOTT INDIA.pdf,abbott india,20251203,101306,3,3_pages
10000889,2026,1,2026-01,10000889_20260103_145353_ABBOTT INDIA  STOCK.pdf,abbott india  stock,20260103,145353,3,3_pages
10000889,2026,2,2026-02,10000889_20260203_001206_ABBOTT HEALTH CARE STOCK.pdf,abbott health care stock,20260203,001206,4,4_plus_pages
10000889,2026,2,2026-02,10000889_20260203_001208_ABBOTT INDIA  STOCK.pdf,abbott india  stock,20260203,001208,3,3_pages
10000889,2026,2,2026-02,10000889_20260203_001208_ABBOTT RESTORA STOCK.pdf,abbott restora stock,20260203,001208,1,single_page
10000889,2026,3,2026-03,10000889_20260308_180204_ABBOTT HEALTHCARE STOCK.pdf,abbott healthcare stock,20260308,180204,4,4_plus_pages
10000889,2026,3,2026-03,10000889_20260308_180204_ABBOTT INDIA STOCK.pdf,abbott india stock,20260308,180204,3,3_pages
10000890,2026,1,2026-01,10000890_20260102_195608_abbai.PDF,abbai,20260102,195608,4,4_plus_pages
10000893,2025,12,2025-12,10000893_20251231_161033_ABBOTT HEALTHCARE-4.pdf,abbott healthcare-4,20251231,161033,6,4_plus_pages
10000894,2026,2,2026-02,10000894_20260219_190737_india 83.pdf,india 83,20260219,190737,1,single_page
10000894,2026,2,2026-02,10000894_20260219_190738_india 156.pdf,india 156,20260219,190738,1,single_page
10000894,2026,2,2026-02,10000894_20260219_190738_india 213.pdf,india 213,20260219,190738,1,single_page
10000894,2026,2,2026-02,10000894_20260219_190739_india 148.pdf,india 148,20260219,190739,1,single_page
10000894,2026,2,2026-02,10000894_20260219_190740_india 174.pdf,india 174,20260219,190740,1,single_page
10000894,2026,2,2026-02,10000894_20260219_190741_india 304.pdf,india 304,20260219,190741,1,single_page
10000894,2026,2,2026-02,10000894_20260219_190742_india 237.pdf,india 237,20260219,190742,1,single_page
10000894,2026,2,2026-02,10000894_20260219_190743_india 371.pdf,india 371,20260219,190743,1,single_page
10000894,2026,2,2026-02,10000894_20260219_190744_india 415.pdf,india 415,20260219,190744,1,single_page
10000894,2026,2,2026-02,10000894_20260219_190745_india 435.pdf,india 435,20260219,190745,1,single_page
10000894,2026,2,2026-02,10000894_20260219_190745_india 462.pdf,india 462,20260219,190745,1,single_page
10000901,2026,1,2026-01,10000901_20260102_165810_Stock_Report.PDF,stock_report,20260102,165810,4,4_plus_pages
10000901,2026,3,2026-03,10000901_20260303_132258_Stock_Report.PDF,stock_report,20260303,132258,4,4_plus_pages
10000901,2026,3,2026-03,10000901_20260303_190101_Stock_Report.PDF,stock_report,20260303,190101,9,4_plus_pages
10000924,2026,1,2026-01,10000924_20260103_134610_NAHPL_SalesAndStockStatement.pdf,nahpl_salesandstockstatement,20260103,134610,6,4_plus_pages
10000924,2026,2,2026-02,10000924_20260201_195757_NABOT_SalesAndStockStatement.pdf,nabot_salesandstockstatement,20260201,195757,11,4_plus_pages
10000924,2026,2,2026-02,10000924_20260201_195758_NABOT_SalesAndStockStatement.pdf,nabot_salesandstockstatement,20260201,195758,11,4_plus_pages
10000924,2026,2,2026-02,10000924_20260202_120540_NABOT_SalesAndStockStatement.pdf,nabot_salesandstockstatement,20260202,120540,11,4_plus_pages
10000924,2026,3,2026-03,10000924_20260301_113824_NABOT_SalesAndStockStatement.pdf,nabot_salesandstockstatement,20260301,113824,12,4_plus_pages
10000932,2025,12,2025-12,10000932_20251216_163321_ABBOTT ALL DEVESION.pdf,abbott all devesion,20251216,163321,4,4_plus_pages
10000939,2026,1,2026-01,10000939_20260102_180101_ABBOTTHEADEC25.PDF,abbottheadec25,20260102,180101,11,4_plus_pages
10000939,2026,1,2026-01,10000939_20260102_180617_ABBOTTINDIADEC25.PDF,abbottindiadec25,20260102,180617,3,3_pages
10000943,2025,12,2025-12,10000943_20251231_010834_ABBOT_A1IK.pdf,abbot_a1ik,20251231,010834,1,single_page
10000943,2025,12,2025-12,10000943_20251231_010834_ABBOT_A3AV.pdf,abbot_a3av,20251231,010834,1,single_page
10000943,2025,12,2025-12,10000943_20251231_010834_ABBOT_A49I.pdf,abbot_a49i,20251231,010834,1,single_page
10000943,2025,12,2025-12,10000943_20251231_010834_ABBOT_A4S8.pdf,abbot_a4s8,20251231,010834,1,single_page
10000943,2025,12,2025-12,10000943_20251231_010834_ABBOT_A5I8.pdf,abbot_a5i8,20251231,010834,1,single_page
10000943,2025,12,2025-12,10000943_20251231_010834_ABBOT_A6B5.pdf,abbot_a6b5,20251231,010834,1,single_page
10000943,2025,12,2025-12,10000943_20251231_010834_ABBOT_A6WY.pdf,abbot_a6wy,20251231,010834,1,single_page
10000943,2025,12,2025-12,10000943_20251231_010834_ABBOT_A7SK.pdf,abbot_a7sk,20251231,010834,1,single_page
10000943,2025,12,2025-12,10000943_20251231_010834_ABBOT_A893.pdf,abbot_a893,20251231,010834,1,single_page
10000943,2025,12,2025-12,10000943_20251231_010834_ABBOT_A8S1.pdf,abbot_a8s1,20251231,010834,1,single_page
10000943,2025,12,2025-12,10000943_20251231_010834_ABBOT_A9I1.pdf,abbot_a9i1,20251231,010834,1,single_page
10000943,2025,12,2025-12,10000943_20251231_010834_ABBOT_AA0Q.pdf,abbot_aa0q,20251231,010834,1,single_page
10000943,2025,12,2025-12,10000943_20251231_010834_ABBOT_AAEF.pdf,abbot_aaef,20251231,010834,1,single_page
10000943,2025,12,2025-12,10000943_20251231_010834_ABBOT_AAUD.pdf,abbot_aaud,20251231,010834,1,single_page
10000943,2025,12,2025-12,10000943_20251231_010834_ABBOT_ABGT.pdf,abbot_abgt,20251231,010834,1,single_page
10000943,2025,12,2025-12,10000943_20251231_010834_ABBOT_AC0E.pdf,abbot_ac0e,20251231,010834,1,single_page
10000943,2025,12,2025-12,10000943_20251231_010834_ABBOT_AE56.pdf,abbot_ae56,20251231,010834,1,single_page
10000943,2025,12,2025-12,10000943_20251231_011333_ABBOT_ACTE.pdf,abbot_acte,20251231,011333,1,single_page
10000943,2025,12,2025-12,10000943_20251231_011333_ABBOT_AEYI.pdf,abbot_aeyi,20251231,011333,1,single_page
10000943,2025,12,2025-12,10000943_20251231_011338_ABBOT_ADEY.pdf,abbot_adey,20251231,011338,1,single_page
10000943,2026,1,2026-01,10000943_20260131_193705_ABBOT_WWWX.pdf,abbot_wwwx,20260131,193705,1,single_page
10000943,2026,1,2026-01,10000943_20260131_193718_ABBOT_X07I.pdf,abbot_x07i,20260131,193718,1,single_page
10000943,2026,1,2026-01,10000943_20260131_194223_ABBOT_WTW7.pdf,abbot_wtw7,20260131,194223,1,single_page
10000943,2026,1,2026-01,10000943_20260131_194223_ABBOT_WVNI.pdf,abbot_wvni,20260131,194223,1,single_page
10000943,2026,1,2026-01,10000943_20260131_194223_ABBOT_WWFG.pdf,abbot_wwfg,20260131,194223,1,single_page
10000943,2026,1,2026-01,10000943_20260131_194223_ABBOT_WXJE.pdf,abbot_wxje,20260131,194223,1,single_page
10000943,2026,1,2026-01,10000943_20260131_194223_ABBOT_WYV3.pdf,abbot_wyv3,20260131,194223,1,single_page
10000943,2026,1,2026-01,10000943_20260131_194223_ABBOT_WZR3.pdf,abbot_wzr3,20260131,194223,1,single_page
10000943,2026,1,2026-01,10000943_20260131_194223_ABBOT_X0OO.pdf,abbot_x0oo,20260131,194223,1,single_page
10000943,2026,1,2026-01,10000943_20260131_194223_ABBOT_X1B2.pdf,abbot_x1b2,20260131,194223,1,single_page
10000943,2026,1,2026-01,10000943_20260131_194223_ABBOT_X25T.pdf,abbot_x25t,20260131,194223,1,single_page
10000943,2026,1,2026-01,10000943_20260131_194223_ABBOT_X2M2.pdf,abbot_x2m2,20260131,194223,1,single_page
10000943,2026,1,2026-01,10000943_20260131_194223_ABBOT_X344.pdf,abbot_x344,20260131,194223,1,single_page
10000943,2026,1,2026-01,10000943_20260131_194223_ABBOT_X4B4.pdf,abbot_x4b4,20260131,194223,1,single_page
10000943,2026,1,2026-01,10000943_20260131_194223_ABBOT_X4X0.pdf,abbot_x4x0,20260131,194223,1,single_page
10000943,2026,1,2026-01,10000943_20260131_194223_ABBOT_X5KG.pdf,abbot_x5kg,20260131,194223,1,single_page
10000943,2026,1,2026-01,10000943_20260131_194223_ABBOT_X6E6.pdf,abbot_x6e6,20260131,194223,1,single_page
10000943,2026,1,2026-01,10000943_20260131_194224_ABBOT_WY8D.pdf,abbot_wy8d,20260131,194224,1,single_page
10000943,2026,1,2026-01,10000943_20260131_194224_ABBOT_X1SQ.pdf,abbot_x1sq,20260131,194224,1,single_page
10000943,2026,1,2026-01,10000943_20260131_194224_ABBOT_X3L4.pdf,abbot_x3l4,20260131,194224,1,single_page
10000943,2026,2,2026-02,10000943_20260228_220227_ABBOT_3HWM.pdf,abbot_3hwm,20260228,220227,1,single_page
10000943,2026,2,2026-02,10000943_20260228_220227_ABBOT_3K9V.pdf,abbot_3k9v,20260228,220227,1,single_page
10000943,2026,2,2026-02,10000943_20260228_220227_ABBOT_3L3Q.pdf,abbot_3l3q,20260228,220227,1,single_page
10000943,2026,2,2026-02,10000943_20260228_220228_ABBOT_3G39.pdf,abbot_3g39,20260228,220228,1,single_page
10000943,2026,2,2026-02,10000943_20260228_220228_ABBOT_3IP4.pdf,abbot_3ip4,20260228,220228,1,single_page
10000943,2026,2,2026-02,10000943_20260228_220228_ABBOT_3JIT.pdf,abbot_3jit,20260228,220228,1,single_page
10000943,2026,2,2026-02,10000943_20260228_220228_ABBOT_3LQ5.pdf,abbot_3lq5,20260228,220228,1,single_page
10000943,2026,2,2026-02,10000943_20260228_220228_ABBOT_3NLW.pdf,abbot_3nlw,20260228,220228,1,single_page
10000943,2026,2,2026-02,10000943_20260228_220229_ABBOT_3MM7.pdf,abbot_3mm7,20260228,220229,1,single_page
10000943,2026,2,2026-02,10000943_20260228_220729_ABBOT_3N4L.pdf,abbot_3n4l,20260228,220729,1,single_page
10000943,2026,2,2026-02,10000943_20260228_220729_ABBOT_3O73.pdf,abbot_3o73,20260228,220729,1,single_page
10000943,2026,2,2026-02,10000943_20260228_220729_ABBOT_3ON2.pdf,abbot_3on2,20260228,220729,1,single_page
10000943,2026,2,2026-02,10000943_20260228_220729_ABBOT_3P44.pdf,abbot_3p44,20260228,220729,1,single_page
10000943,2026,2,2026-02,10000943_20260228_220729_ABBOT_3PNK.pdf,abbot_3pnk,20260228,220729,1,single_page
10000943,2026,2,2026-02,10000943_20260228_220729_ABBOT_3Q8N.pdf,abbot_3q8n,20260228,220729,1,single_page
10000943,2026,2,2026-02,10000943_20260228_220729_ABBOT_3R28.pdf,abbot_3r28,20260228,220729,1,single_page
10000943,2026,2,2026-02,10000943_20260228_220729_ABBOT_3RO4.pdf,abbot_3ro4,20260228,220729,1,single_page
10000943,2026,2,2026-02,10000943_20260228_220729_ABBOT_3SGE.pdf,abbot_3sge,20260228,220729,1,single_page
10000943,2026,2,2026-02,10000943_20260228_220729_ABBOT_3TB6.pdf,abbot_3tb6,20260228,220729,1,single_page
10000944,2026,1,2026-01,10000944_20260102_175544_AHPL ALL.PDF,ahpl all,20260102,175544,9,4_plus_pages
10000944,2026,1,2026-01,10000944_20260102_175544_AIL ALL.PDF,ail all,20260102,175544,5,4_plus_pages
10000944,2026,2,2026-02,10000944_20260228_174740_AHPL ALL.pdf,ahpl all,20260228,174740,9,4_plus_pages
10000944,2026,2,2026-02,10000944_20260228_174741_AIL ALL.pdf,ail all,20260228,174741,5,4_plus_pages
10000947,2026,3,2026-03,10000947_20260302_203432_ABBOTT.PDF,abbott,20260302,203432,10,4_plus_pages
10000953,2026,2,2026-02,10000953_20260206_194413_ABBOTT HEALTHCARE-STATEMENT.pdf,abbott healthcare-statement,20260206,194413,3,3_pages
10000953,2026,3,2026-03,10000953_20260302_124554_Abbott all div-statement.pdf,abbott all div-statement,20260302,124554,2,2_pages
10000961,2026,1,2026-01,10000961_20260101_114758_ABBOTTT.pdf,abbottt,20260101,114758,1,single_page
10000961,2026,2,2026-02,10000961_20260202_140954_ABBOTT.pdf,abbott,20260202,140954,4,4_plus_pages
10000964,2026,1,2026-01,10000964_20260101_113229_ABB ALL ST.pdf,abb all st,20260101,113229,5,4_plus_pages
10000964,2026,1,2026-01,10000964_20260102_213036_NPIL ST.pdf,npil st,20260102,213036,12,4_plus_pages
10000964,2026,2,2026-02,10000964_20260202_171326_NPIL ST.pdf,npil st,20260202,171326,11,4_plus_pages
10000964,2026,2,2026-02,10000964_20260228_205457_ABB ST.pdf,abb st,20260228,205457,5,4_plus_pages
10000964,2026,3,2026-03,10000964_20260303_124620_npil st.pdf,npil st,20260303,124620,11,4_plus_pages
10000964,2026,3,2026-03,10000964_20260303_124622_npil j st.pdf,npil j st,20260303,124622,1,single_page
10000966,2025,12,2025-12,10000966_20251231_192929_statement.pdf,statement,20251231,192929,15,4_plus_pages
10000966,2025,12,2025-12,10000966_20251231_193448_statement.pdf,statement,20251231,193448,4,4_plus_pages
10000966,2026,3,2026-03,10000966_20260303_102001_statement.pdf,statement,20260303,102001,14,4_plus_pages
10000990,2026,3,2026-03,10000990_20260303_131758_ABBOT INDIA SSS FEB'2026.pdf,abbot india sss feb'2026,20260303,131758,3,3_pages
10000992,2025,12,2025-12,10000992_20251204_121747_A_IND.PDF,a_ind,20251204,121747,1,single_page
10000992,2025,12,2025-12,10000992_20251204_121747_AB_IND-2.PDF,ab_ind-2,20251204,121747,1,single_page
10000992,2025,12,2025-12,10000992_20251204_121747_AB_IND.PDF,ab_ind,20251204,121747,2,2_pages
10000992,2025,12,2025-12,10000992_20251205_172807_AB_IND.PDF,ab_ind,20251205,172807,1,single_page
10000992,2025,12,2025-12,10000992_20251211_122947_AB_IND.PDF,ab_ind,20251211,122947,1,single_page
10000992,2025,12,2025-12,10000992_20251215_100137_AB_IND.PDF,ab_ind,20251215,100137,1,single_page
10000992,2025,12,2025-12,10000992_20251215_113820_LIBB1.PDF,libb1,20251215,113820,1,single_page
10000992,2025,12,2025-12,10000992_20251218_190053_AB_IND.PDF,ab_ind,20251218,190053,1,single_page
10000992,2025,12,2025-12,10000992_20251226_135712_AB_IND.PDF,ab_ind,20251226,135712,1,single_page
10000992,2025,12,2025-12,10000992_20251226_171907_AB_IND.PDF,ab_ind,20251226,171907,1,single_page
10000992,2025,12,2025-12,10000992_20251226_195454_AB_IND.PDF,ab_ind,20251226,195454,1,single_page
10000992,2026,1,2026-01,10000992_20260101_153615_AB_IND.PDF,ab_ind,20260101,153615,6,4_plus_pages
10000992,2026,1,2026-01,10000992_20260104_122917_AB_IND.PDF,ab_ind,20260104,122917,1,single_page
10000992,2026,1,2026-01,10000992_20260109_152949_ABB_II.PDF,abb_ii,20260109,152949,1,single_page
10000992,2026,1,2026-01,10000992_20260113_103404_ABBOTT_NN.PDF,abbott_nn,20260113,103404,1,single_page
10000992,2026,1,2026-01,10000992_20260123_122919_AB_IND.PDF,ab_ind,20260123,122919,1,single_page
10000992,2026,1,2026-01,10000992_20260123_123948_ABB11.PDF,abb11,20260123,123948,1,single_page
10000992,2026,1,2026-01,10000992_20260123_124640_AB_IND.PDF,ab_ind,20260123,124640,1,single_page
10000992,2026,1,2026-01,10000992_20260127_202053_ABB111.PDF,abb111,20260127,202053,1,single_page
10000992,2026,1,2026-01,10000992_20260128_125207_ABB_CC.PDF,abb_cc,20260128,125207,1,single_page
10000992,2026,1,2026-01,10000992_20260129_171835_AB_IND.PDF,ab_ind,20260129,171835,1,single_page
10000992,2026,2,2026-02,10000992_20260202_172913_ABBOTT_IND.PDF,abbott_ind,20260202,172913,9,4_plus_pages
10000992,2026,2,2026-02,10000992_20260206_200430_AB_IND.PDF,ab_ind,20260206,200430,2,2_pages
10000992,2026,2,2026-02,10000992_20260217_171656_AB_IND.PDF,ab_ind,20260217,171656,2,2_pages
10000992,2026,3,2026-03,10000992_20260301_185322_AB_IND.PDF,ab_ind,20260301,185322,6,4_plus_pages
10000999,2026,2,2026-02,10000999_20260205_112416_abbott_121622.PDF,abbott_121622,20260205,112416,27,4_plus_pages
10001000,2025,12,2025-12,10001000_20251224_195737_ABBOTT INDIA 10.PDF,abbott india 10,20251224,195737,3,3_pages
10001000,2025,12,2025-12,10001000_20251224_195738_ABBOTT INDIA 11.PDF,abbott india 11,20251224,195738,3,3_pages
10001000,2025,12,2025-12,10001000_20251231_195555_ABBOTT INDIA DEC.PDF,abbott india dec,20251231,195555,3,3_pages
10001000,2026,1,2026-01,10001000_20260131_191112_NOVO DORDISK STATEMENT JAN 2026.PDF,novo dordisk statement jan 2026,20260131,191112,1,single_page
10001000,2026,1,2026-01,10001000_20260131_191113_ABBOTT INDIA STATEMENT JAN 2026.PDF,abbott india statement jan 2026,20260131,191113,3,3_pages
10001000,2026,1,2026-01,10001000_20260131_191113_NOVACARE (ABBOTT) STATEMENT JAN 2026.PDF,novacare (abbott) statement jan 2026,20260131,191113,1,single_page
10001000,2026,1,2026-01,10001000_20260131_191114_ABBOTT HEALTHCARE STATEMENT JAN 2026.PDF,abbott healthcare statement jan 2026,20260131,191114,3,3_pages
10001000,2026,1,2026-01,10001000_20260131_191114_CANDIDA (ABBOTT) STATEMENT JAN 2026.PDF,candida (abbott) statement jan 2026,20260131,191114,1,single_page
10001000,2026,3,2026-03,10001000_20260301_093858_ABBOTT HEALTHCARE STATEMENT FEB 2026.PDF,abbott healthcare statement feb 2026,20260301,093858,3,3_pages
10001000,2026,3,2026-03,10001000_20260301_093858_ABBOTT INDIA STATEMENT FEB 2026.PDF,abbott india statement feb 2026,20260301,093858,3,3_pages
10001000,2026,3,2026-03,10001000_20260301_093859_NOVO NORDISK  STATEMENT FEB 2026.PDF,novo nordisk  statement feb 2026,20260301,093859,1,single_page
10001000,2026,3,2026-03,10001000_20260302_172142_ABBOTT HEALTHCARE STATEMENT FEB 2026.PDF,abbott healthcare statement feb 2026,20260302,172142,3,3_pages
10001000,2026,3,2026-03,10001000_20260302_172143_ABBOTT INDIA STATEMENT FEB 2026.PDF,abbott india statement feb 2026,20260302,172143,3,3_pages
10001000,2026,3,2026-03,10001000_20260311_123252_ABBOTT HEALTHCARE STATEMENT FEB 2026.PDF,abbott healthcare statement feb 2026,20260311,123252,3,3_pages
10001000,2026,3,2026-03,10001000_20260311_123810_ABBOTT HEALTHCARE STATEMENT FEB 2026.PDF,abbott healthcare statement feb 2026,20260311,123810,3,3_pages
10001006,2025,12,2025-12,10001006_20251226_143849_REPORT.PDF,report,20251226,143849,4,4_plus_pages
10001007,2025,12,2025-12,10001007_20251204_121751_ABBOTT.pdf,abbott,20251204,121751,1,single_page
10001007,2026,1,2026-01,10001007_20260102_101652_ABBOTT_GI_PRIME.pdf,abbott_gi_prime,20260102,101652,1,single_page
10001007,2026,1,2026-01,10001007_20260130_171542_ABBOTT.pdf,abbott,20260130,171542,9,4_plus_pages
10001007,2026,1,2026-01,10001007_20260131_114751_ABBOTT.pdf,abbott,20260131,114751,5,4_plus_pages
10001007,2026,2,2026-02,10001007_20260228_173213_ABBOTT.pdf,abbott,20260228,173213,5,4_plus_pages
10001007,2026,2,2026-02,10001007_20260228_173213_ABBOTT_PHL.pdf,abbott_phl,20260228,173213,9,4_plus_pages
10001007,2026,3,2026-03,10001007_20260302_105651_ABBOTT.pdf,abbott,20260302,105651,1,single_page
